Chromosome,Start,End,Feature
Chr6,50913962,50914015,CDS
Chr6,50976193,50976363,CDS
Chr6,16896249,16896470,CDS
Chr6,16896596,16896748,CDS
Chr6,16897085,16897144,CDS
Chr6,16899439,16899561,CDS
Chr6,16905602,16905793,CDS
Chr6,18225352,18225438,CDS
Chr6,18240231,18240326,CDS
Chr6,18242379,18242567,CDS
Chr6,19346611,19346679,CDS
Chr6,19268624,19268695,CDS
Chr6,20946378,20946470,CDS
Chr6,20945150,20945233,CDS
Chr6,20944274,20944387,CDS
Chr6,20940109,20940195,CDS
Chr6,20938654,20938737,CDS
Chr6,20932822,20932911,CDS
Chr6,20931634,20931732,CDS
Chr6,20931191,20931250,CDS
Chr6,20930437,20930565,CDS
Chr6,20929779,20929829,CDS
Chr6,66516778,66517614,CDS
Chr6,49350791,49350967,CDS
Chr6,49334897,49334962,CDS
Chr6,46296680,46296796,CDS
Chr6,46296255,46296344,CDS
Chr6,46294286,46294351,CDS
Chr6,46291285,46291440,CDS
Chr6,46286460,46286570,CDS
Chr6,56307525,56307566,CDS
Chr6,56418464,56419708,CDS
Chr6,10669763,10669789,CDS
Chr6,10546835,10547080,CDS
Chr6,52971200,52971496,CDS
Chr6,58779645,58780391,CDS
Chr6,63759248,63759397,CDS
Chr6,63757725,63757880,CDS
Chr6,63754355,63754450,CDS
Chr6,20807072,20807143,CDS
Chr6,20804739,20804867,CDS
Chr6,20801586,20801693,CDS
Chr6,20795013,20795135,CDS
Chr6,20790430,20790561,CDS
Chr6,20785155,20785307,CDS
Chr6,21967606,21967647,CDS
Chr6,21950000,21951034,CDS
Chr6,65934250,65934390,CDS
Chr6,65823733,65823768,CDS
Chr6,16929650,16929772,CDS
Chr6,16937310,16937513,CDS
Chr6,16938325,16938495,CDS
Chr6,16938980,16939207,CDS
Chr6,16940249,16940464,CDS
Chr6,16943006,16943116,CDS
Chr6,16944054,16944176,CDS
Chr6,16947003,16947134,CDS
Chr6,16947792,16947929,CDS
Chr6,16949781,16949933,CDS
Chr6,16951304,16951402,CDS
Chr6,16952977,16953225,CDS
Chr6,16955256,16955396,CDS
Chr6,16956031,16956147,CDS
Chr6,16956729,16956869,CDS
Chr6,16962291,16962452,CDS
Chr6,16967055,16967168,CDS
Chr6,16968938,16969027,CDS
Chr6,64453241,64453408,CDS
Chr6,64452839,64452922,CDS
Chr6,64451719,64451901,CDS
Chr6,64450125,64450265,CDS
Chr6,64447884,64448036,CDS
Chr6,38394878,38395003,CDS
Chr6,38395863,38395946,CDS
Chr6,38396536,38396613,CDS
Chr6,38401017,38401070,CDS
Chr6,38405312,38405455,CDS
Chr6,11533326,11533415,CDS
Chr6,11538466,11538615,CDS
Chr6,22306833,22308113,CDS
Chr6,33133022,33133066,CDS
Chr6,33180518,33181801,CDS
Chr6,9185811,9185855,CDS
Chr6,9186819,9187085,CDS
Chr6,9189032,9189406,CDS
Chr6,3950046,3950138,CDS
Chr6,3944077,3944253,CDS
Chr6,17725547,17725603,CDS
Chr6,17818447,17818704,CDS
Chr6,42223040,42223084,CDS
Chr6,42116781,42116951,CDS
Chr6,51892956,51893024,CDS
Chr6,51893107,51893145,CDS
Chr6,51894638,51894664,CDS
Chr6,51894761,51894817,CDS
Chr6,51898776,51898844,CDS
Chr6,51903968,51904021,CDS
Chr6,66091263,66091478,CDS
Chr6,997020,997112,CDS
Chr6,1022867,1023019,CDS
Chr6,63748088,63748645,CDS
Chr6,36628187,36628903,CDS
Chr6,8544325,8544417,CDS
Chr6,8528412,8528543,CDS
Chr6,8524883,8525020,CDS
Chr6,8523495,8523656,CDS
Chr6,8509942,8510022,CDS
Chr6,8501943,8502080,CDS
Chr6,28517791,28518000,CDS
Chr6,28615418,28615459,CDS
Chr6,26643897,26646104,CDS
Chr6,66106872,66107150,CDS
Chr6,66105712,66105879,CDS
Chr6,66098753,66099076,CDS
Chr6,41417111,41417728,CDS
Chr6,11632125,11632157,CDS
Chr6,11536671,11536880,CDS
Chr6,47211334,47211480,CDS
Chr6,47212782,47212961,CDS
Chr6,47216638,47216778,CDS
Chr6,47218650,47218802,CDS
Chr6,36597683,36598390,CDS
Chr6,2875169,2875687,CDS
Chr6,2792433,2793137,CDS
Chr6,56410211,56411752,CDS
Chr6,3403286,3403348,CDS
Chr6,3475467,3475574,CDS
Chr6,67550836,67550946,CDS
Chr6,67548222,67548374,CDS
Chr6,67545660,67545770,CDS
Chr6,67544797,67544919,CDS
Chr6,11374190,11374357,CDS
Chr6,11377058,11377123,CDS
Chr6,18222986,18223156,CDS
Chr6,18235514,18235594,CDS
Chr6,28287679,28287735,CDS
Chr6,28289091,28289168,CDS
Chr6,28291277,28291363,CDS
Chr6,28292484,28292594,CDS
Chr6,55937789,55938289,CDS
Chr6,1887570,1887722,CDS
Chr6,1889388,1889588,CDS
Chr6,1889720,1889857,CDS
Chr6,1890952,1891242,CDS
Chr6,1892183,1892332,CDS
Chr6,1893544,1893645,CDS
Chr6,1894436,1894576,CDS
Chr6,56833536,56834141,CDS
Chr6,27366675,27366830,CDS
Chr6,27370472,27370813,CDS
Chr6,23093420,23093890,CDS
Chr6,32742471,32742518,CDS
Chr6,32732521,32732805,CDS
Chr6,32724378,32724467,CDS
Chr6,32719541,32719594,CDS
Chr6,63535687,63535794,CDS
Chr6,63611425,63611520,CDS
Chr6,53625230,53625343,CDS
Chr6,53629353,53629466,CDS
Chr6,53630039,53630140,CDS
Chr6,53630550,53631926,CDS
Chr6,66230952,66231725,CDS
Chr6,66174256,66174303,CDS
Chr6,36392294,36392332,CDS
Chr6,36300130,36300231,CDS
Chr6,67035396,67036487,CDS
Chr6,56333287,56333349,CDS
Chr6,56312115,56312246,CDS
Chr6,3430508,3430564,CDS
Chr6,3320346,3321095,CDS
Chr6,2996665,2996838,CDS
Chr6,2895417,2895506,CDS
Chr6,6242989,6243087,CDS
Chr6,6244152,6244283,CDS
Chr6,6247742,6247819,CDS
Chr6,6249175,6249237,CDS
Chr6,6249585,6249698,CDS
Chr6,6250310,6250369,CDS
Chr6,6250935,6251057,CDS
Chr6,6252667,6252723,CDS
Chr6,47030252,47031424,CDS
Chr6,62223106,62223291,CDS
Chr6,62221277,62221390,CDS
Chr6,62219431,62219625,CDS
Chr6,6807444,6807512,CDS
Chr6,6842454,6842579,CDS
Chr6,67081350,67081601,CDS
Chr6,67178105,67178161,CDS
Chr6,917874,918317,CDS
Chr6,47767422,47768498,CDS
Chr6,31581845,31581883,CDS
Chr6,31480628,31480912,CDS
Chr6,37142171,37142212,CDS
Chr6,37223683,37223850,CDS
Chr6,37292141,37292332,CDS
Chr6,37294785,37294895,CDS
Chr6,37295332,37295448,CDS
Chr6,37296208,37296372,CDS
Chr6,37300887,37301030,CDS
Chr6,37302840,37302938,CDS
Chr6,37304819,37304926,CDS
Chr6,58228556,58228642,CDS
Chr6,58322287,58322340,CDS
Chr6,58357509,58357532,CDS
Chr6,58360066,58360170,CDS
Chr6,1524590,1524916,CDS
Chr6,1524122,1524427,CDS
Chr6,1523303,1523509,CDS
Chr6,17921900,17922256,CDS
Chr6,48812354,48812434,CDS
Chr6,48919870,48919893,CDS
Chr6,48927479,48927502,CDS
Chr6,64735035,64735214,CDS
Chr6,64734019,64734219,CDS
Chr6,64732132,64732269,CDS
Chr6,64730653,64730817,CDS
Chr6,64727522,64727659,CDS
Chr6,64726852,64726989,CDS
Chr6,64723937,64724038,CDS
Chr6,64722191,64722256,CDS
Chr6,66861114,66861188,CDS
Chr6,66780630,66780755,CDS
Chr6,52269077,52269127,CDS
Chr6,52220512,52220568,CDS
Chr6,52146279,52146302,CDS
Chr6,52101840,52101896,CDS
Chr6,52071696,52071779,CDS
Chr6,8954836,8955372,CDS
Chr6,8948289,8948444,CDS
Chr6,8947239,8947436,CDS
Chr6,17059964,17060053,CDS
Chr6,17006712,17006840,CDS
Chr6,16996140,16996562,CDS
Chr6,1520176,1520484,CDS
Chr6,54027611,54027769,CDS
Chr6,54025722,54025793,CDS
Chr6,38894611,38894859,CDS
Chr6,38793169,38793216,CDS
Chr6,40741138,40741191,CDS
Chr6,40657515,40657706,CDS
Chr6,44614507,44614617,CDS
Chr6,44662377,44662448,CDS
Chr6,9739554,9739688,CDS
Chr6,9734164,9734298,CDS
Chr6,20022589,20022735,CDS
Chr6,20021617,20021748,CDS
Chr6,20018193,20018321,CDS
Chr6,20017362,20017637,CDS
Chr6,20016459,20016572,CDS
Chr6,20014547,20014690,CDS
Chr6,20004743,20004880,CDS
Chr6,19995724,19995849,CDS
Chr6,19994471,19994659,CDS
Chr6,19993700,19993795,CDS
Chr6,19989923,19990051,CDS
Chr6,19988155,19988316,CDS
Chr6,19986627,19986722,CDS
Chr6,19986116,19986259,CDS
Chr6,19984133,19984288,CDS
Chr6,19983767,19983874,CDS
Chr6,19981388,19981570,CDS
Chr6,19980453,19980635,CDS
Chr6,19978826,19979005,CDS
Chr6,19708652,19708816,CDS
Chr6,19594612,19594707,CDS
Chr6,44921042,44921074,CDS
Chr6,44884142,44884315,CDS
Chr6,34920427,34920573,CDS
Chr6,34917957,34918064,CDS
Chr6,34914628,34914792,CDS
Chr6,4848825,4848911,CDS
Chr6,4826055,4826207,CDS
Chr6,41562003,41562086,CDS
Chr6,41444294,41444380,CDS
Chr6,5753378,5753440,CDS
Chr6,5752313,5752492,CDS
Chr6,14569219,14569272,CDS
Chr6,14565176,14565277,CDS
Chr6,14561435,14561524,CDS
Chr6,14561187,14561351,CDS
Chr6,14560411,14560509,CDS
Chr6,14560182,14560241,CDS
Chr6,14559240,14559308,CDS
Chr6,14559101,14559157,CDS
Chr6,14556388,14556471,CDS
Chr6,14556124,14556252,CDS
Chr6,14555651,14555785,CDS
Chr6,14553292,14553453,CDS
Chr6,14552794,14552883,CDS
Chr6,14552300,14552362,CDS
Chr6,14551540,14551638,CDS
Chr6,14551104,14551238,CDS
Chr6,14548229,14548402,CDS
Chr6,14547644,14547799,CDS
Chr6,14546780,14547091,CDS
Chr6,14543652,14543816,CDS
Chr6,14542740,14542949,CDS
Chr6,14541519,14541800,CDS
Chr6,14540627,14540926,CDS
Chr6,14539818,14540117,CDS
Chr6,14537963,14538178,CDS
Chr6,14535295,14535510,CDS
Chr6,14534425,14534643,CDS
Chr6,14533540,14533737,CDS
Chr6,14532112,14532333,CDS
Chr6,14531431,14531649,CDS
Chr6,14530425,14530523,CDS
Chr6,14529861,14529956,CDS
Chr6,14528063,14528212,CDS
Chr6,14526359,14526613,CDS
Chr6,19235618,19235692,CDS
Chr6,19215811,19215894,CDS
Chr6,22261121,22261339,CDS
Chr6,22265168,22265206,CDS
Chr6,65287733,65287822,CDS
Chr6,65160393,65160527,CDS
Chr6,33644856,33644909,CDS
Chr6,33587922,33588662,CDS
Chr6,259693,260589,CDS
Chr6,256689,256796,CDS
Chr6,3225169,3225411,CDS
Chr6,3201480,3201638,CDS
Chr6,591341,591457,CDS
Chr6,686617,686763,CDS
Chr6,5944847,5945089,CDS
Chr6,5910723,5910791,CDS
Chr6,63417525,63417572,CDS
Chr6,63374880,63375047,CDS
Chr6,2604883,2605407,CDS
Chr6,58625479,58625538,CDS
Chr6,58717000,58717059,CDS
Chr6,48693150,48693215,CDS
Chr6,48624096,48624161,CDS
Chr6,48501035,48501142,CDS
Chr6,33968194,33968328,CDS
Chr6,33973577,33973627,CDS
Chr6,3867597,3868481,CDS
Chr6,2926920,2927027,CDS
Chr6,2816866,2816901,CDS
Chr6,8035992,8036072,CDS
Chr6,7966899,7966964,CDS
Chr6,62533524,62533577,CDS
Chr6,62558594,62558665,CDS
Chr6,43083000,43083335,CDS
Chr6,42977064,42977207,CDS
Chr6,60907954,60908013,CDS
Chr6,60835281,60835385,CDS
Chr6,2206527,2206571,CDS
Chr6,2168520,2168624,CDS
Chr6,9529324,9529401,CDS
Chr6,9501604,9501690,CDS
Chr6,46470564,46470695,CDS
Chr6,46472566,46473003,CDS
Chr6,22381591,22381683,CDS
Chr6,22318679,22318723,CDS
Chr6,24680331,24681227,CDS
Chr6,24681906,24683009,CDS
Chr6,63775258,63775380,CDS
Chr6,63774483,63774596,CDS
Chr6,63773436,63773543,CDS
Chr6,63772430,63772519,CDS
Chr6,63771742,63772125,CDS
Chr6,63769583,63769672,CDS
Chr6,63768012,63768143,CDS
Chr6,58246392,58246562,CDS
Chr6,58209922,58210029,CDS
Chr6,16894005,16894121,CDS
Chr6,16879233,16879490,CDS
Chr6,16876597,16876770,CDS
Chr6,56867266,56867355,CDS
Chr6,56853499,56853660,CDS
Chr6,25899185,25899280,CDS
Chr6,25978392,25978445,CDS
Chr6,63779982,63781199,CDS
Chr6,63785064,63785231,CDS
Chr6,63785711,63786376,CDS
Chr6,28016318,28016446,CDS
Chr6,28000780,28000962,CDS
Chr6,27996004,27996147,CDS
Chr6,27994467,27994694,CDS
Chr6,27993730,27993933,CDS
Chr6,27992021,27992236,CDS
Chr6,27980403,27980645,CDS
Chr6,27975785,27976072,CDS
Chr6,27974341,27974469,CDS
Chr6,27970815,27970916,CDS
Chr6,27969344,27969586,CDS
Chr6,27966024,27966080,CDS
Chr6,36487515,36487631,CDS
Chr6,36613598,36613786,CDS
Chr6,36653068,36653178,CDS
Chr6,43451079,43451183,CDS
Chr6,43364113,43364157,CDS
Chr6,47674729,47676042,CDS
Chr6,22230286,22231536,CDS
Chr6,42999399,42999482,CDS
Chr6,42874281,42874427,CDS
Chr6,65111104,65111160,CDS
Chr6,65058703,65059713,CDS
Chr6,37953095,37953223,CDS
Chr6,37944187,37944240,CDS
Chr7,4070113,4070256,CDS
Chr7,4193881,4193928,CDS
Chr7,60540694,60540750,CDS
Chr7,60539991,60540611,CDS
Chr7,60539437,60539601,CDS
Chr7,60537787,60538020,CDS
Chr7,60536927,60537160,CDS
Chr7,60536192,60536380,CDS
Chr7,60535459,60535590,CDS
Chr7,60534733,60534810,CDS
Chr7,58695374,58696213,CDS
Chr7,2117118,2117555,CDS
Chr7,53701286,53701423,CDS
Chr7,53734395,53734544,CDS
Chr7,14672988,14673302,CDS
Chr7,42494134,42494214,CDS
Chr7,42573985,42574164,CDS
Chr7,723087,723269,CDS
Chr7,813801,813872,CDS
Chr7,31377321,31377416,CDS
Chr7,31404557,31404715,CDS
Chr7,30190980,30191102,CDS
Chr7,30189462,30189563,CDS
Chr7,30185171,30185335,CDS
Chr7,30160193,30160282,CDS
Chr7,22045606,22045650,CDS
Chr7,21937236,21937358,CDS
Chr7,46820019,46820081,CDS
Chr7,46736998,46737162,CDS
Chr7,51044431,51044565,CDS
Chr7,51016269,51016328,CDS
Chr7,39619221,39619397,CDS
Chr7,39642278,39642325,CDS
Chr7,13479132,13479221,CDS
Chr7,13394476,13394526,CDS
Chr7,38115725,38115799,CDS
Chr7,38028052,38028111,CDS
Chr7,28828579,28828692,CDS
Chr7,28731503,28731574,CDS
Chr7,26359868,26359900,CDS
Chr7,26316915,26317037,CDS
Chr7,22526333,22526425,CDS
Chr7,22513368,22513409,CDS
Chr7,35947868,35947915,CDS
Chr7,35929654,35929704,CDS
Chr7,35832073,35832105,CDS
Chr7,63062641,63062685,CDS
Chr7,62986880,62986972,CDS
Chr7,21260671,21260724,CDS
Chr7,21154425,21154466,CDS
Chr7,21099594,21099740,CDS
Chr7,20442399,20442581,CDS
Chr7,11688179,11688235,CDS
Chr7,11638377,11638526,CDS
Chr7,11634118,11634198,CDS
Chr7,43541262,43541960,CDS
Chr7,32912979,32913041,CDS
Chr7,32903437,32903502,CDS
Chr7,3565649,3565765,CDS
Chr7,3567586,3567789,CDS
Chr7,3568687,3568791,CDS
Chr7,3569833,3569976,CDS
Chr7,3572078,3572179,CDS
Chr7,3573022,3573198,CDS
Chr7,34266336,34266425,CDS
Chr7,34170523,34170681,CDS
Chr7,28115887,28116939,CDS
Chr7,28157433,28157585,CDS
Chr7,28167424,28167720,CDS
Chr7,28182193,28182630,CDS
Chr7,49353809,49354639,CDS
Chr7,20853979,20854473,CDS
Chr7,20851783,20851950,CDS
Chr7,20851417,20851494,CDS
Chr7,20847986,20848126,CDS
Chr7,20846869,20847024,CDS
Chr7,20846449,20846571,CDS
Chr7,20843529,20843609,CDS
Chr7,20842320,20842376,CDS
Chr7,20840447,20840509,CDS
Chr7,20820980,20821174,CDS
Chr7,20818698,20818835,CDS
Chr7,20816713,20816805,CDS
Chr7,20813134,20813223,CDS
Chr7,20807978,20808148,CDS
Chr7,20806413,20806625,CDS
Chr7,20806168,20806254,CDS
Chr7,20805513,20805626,CDS
Chr7,20804096,20804263,CDS
Chr7,20801766,20801855,CDS
Chr7,3559975,3560487,CDS
Chr7,100540,100644,CDS
Chr7,204828,204923,CDS
Chr7,20029871,20030782,CDS
Chr7,58622808,58623149,CDS
Chr7,14119358,14119690,CDS
Chr7,14122744,14122857,CDS
Chr7,14125416,14125520,CDS
Chr7,3619972,3620064,CDS
Chr7,3621083,3621154,CDS
Chr7,3621330,3621509,CDS
Chr7,3623434,3623514,CDS
Chr7,3626226,3626378,CDS
Chr7,3628500,3628736,CDS
Chr7,3631080,3631196,CDS
Chr7,3632158,3632244,CDS
Chr7,3634335,3634538,CDS
Chr7,3635457,3635567,CDS
Chr7,3635880,3635984,CDS
Chr7,3637328,3637495,CDS
Chr7,3638670,3638750,CDS
Chr7,3639590,3639655,CDS
Chr7,3640240,3640398,CDS
Chr7,3641938,3641997,CDS
Chr7,3643247,3643327,CDS
Chr7,3644019,3644093,CDS
Chr7,3645049,3645168,CDS
Chr7,3647068,3647136,CDS
Chr7,3647226,3647309,CDS
Chr7,5716623,5716769,CDS
Chr7,5722240,5722449,CDS
Chr7,56976476,56976718,CDS
Chr7,57015540,57015632,CDS
Chr7,18399425,18399514,CDS
Chr7,18316268,18316297,CDS
Chr7,18245136,18245183,CDS
Chr7,22054385,22054525,CDS
Chr7,22051538,22051621,CDS
Chr7,22049293,22049436,CDS
Chr7,22048728,22048802,CDS
Chr7,35208199,35208390,CDS
Chr7,35200730,35200864,CDS
Chr7,20024762,20024926,CDS
Chr7,18521093,18521290,CDS
Chr7,18525638,18525925,CDS
Chr7,12936834,12937541,CDS
Chr7,56142628,56143104,CDS
Chr7,9882039,9882104,CDS
Chr7,9860851,9860901,CDS
Chr7,9757665,9757736,CDS
Chr7,17541253,17541297,CDS
Chr7,17467824,17468063,CDS
Chr7,11800959,11801150,CDS
Chr7,11809837,11809869,CDS
Chr7,9399993,9400778,CDS
Chr7,42175560,42175667,CDS
Chr7,42080065,42080106,CDS
Chr7,8318741,8318836,CDS
Chr7,8195701,8195736,CDS
Chr7,10937540,10937656,CDS
Chr7,10968769,10968843,CDS
Chr7,12845195,12845260,CDS
Chr7,12846886,12846912,CDS
Chr7,12849264,12849335,CDS
Chr7,12850385,12850510,CDS
Chr7,63175538,63175639,CDS
Chr7,63274242,63274424,CDS
Chr7,55369399,55369554,CDS
Chr7,55429202,55429312,CDS
Chr7,55431974,55432300,CDS
Chr7,55433706,55434164,CDS
Chr7,895661,895696,CDS
Chr7,791674,791829,CDS
Chr7,789192,789464,CDS
Chr7,788556,788681,CDS
Chr7,781618,781782,CDS
Chr7,12073055,12073168,CDS
Chr7,12088527,12088613,CDS
Chr7,11881192,11881458,CDS
Chr7,51859753,51859794,CDS
Chr7,51973960,51974871,CDS
Chr7,48306406,48306918,CDS
Chr7,8995771,8996037,CDS
Chr7,33203493,33203522,CDS
Chr7,33181638,33181910,CDS
Chr7,8219420,8219515,CDS
Chr7,8302597,8302797,CDS
Chr7,47522598,47522825,CDS
Chr7,47497612,47498463,CDS
Chr7,47493278,47493544,CDS
Chr7,3246131,3246394,CDS
Chr7,25516705,25516773,CDS
Chr7,25632256,25632474,CDS
Chr7,38696225,38696401,CDS
Chr7,38646202,38646279,CDS
Chr7,60396466,60398070,CDS
Chr7,60409857,60409910,CDS
Chr7,31829301,31829366,CDS
Chr7,31829392,31829886,CDS
Chr7,19306664,19306855,CDS
Chr7,19305477,19305752,CDS
Chr7,19304674,19304808,CDS
Chr7,19304346,19304486,CDS
Chr7,34470991,34471029,CDS
Chr7,34407375,34407572,CDS
Chr7,5648382,5648423,CDS
Chr7,5721633,5721872,CDS
Chr7,26848028,26849440,CDS
Chr7,50898325,50899266,CDS
Chr7,56222378,56223262,CDS
Chr7,56221021,56221089,CDS
Chr7,56219477,56219776,CDS
Chr7,20213820,20214023,CDS
Chr7,20210906,20210950,CDS
Chr7,20208565,20208663,CDS
Chr7,20206296,20206424,CDS
Chr7,20205291,20205398,CDS
Chr7,20204049,20204117,CDS
Chr7,60771873,60771998,CDS
Chr7,60771586,60771690,CDS
Chr7,60766423,60766551,CDS
Chr7,60765654,60765776,CDS
Chr7,60764068,60764169,CDS
Chr7,18165192,18165251,CDS
Chr7,18121783,18121830,CDS
Chr7,18105290,18105382,CDS
Chr7,2545200,2545343,CDS
Chr7,2544537,2544671,CDS
Chr7,2528686,2528793,CDS
Chr7,2524414,2524581,CDS
Chr7,2518420,2518518,CDS
Chr7,2518169,2518261,CDS
Chr7,2517546,2517662,CDS
Chr7,53364081,53364113,CDS
Chr7,53339905,53340150,CDS
Chr7,3179237,3180004,CDS
Chr7,2175462,2176283,CDS
Chr7,2173741,2173833,CDS
Chr7,2158745,2158897,CDS
Chr7,2185135,2185263,CDS
Chr7,4110312,4110431,CDS
Chr7,4115793,4116020,CDS
Chr7,54382663,54382710,CDS
Chr7,54511218,54511403,CDS
Chr7,44205487,44205774,CDS
Chr7,44238497,44238544,CDS
Chr7,468817,469077,CDS
Chr7,591359,591394,CDS
Chr7,648207,648299,CDS
Chr7,51704119,51705081,CDS
Chr7,1255399,1255440,CDS
Chr7,1171287,1171427,CDS
Chr7,59169727,59169885,CDS
Chr7,59075781,59075819,CDS
Chr7,39379440,39379484,CDS
Chr7,39268701,39268808,CDS
Chr7,56248017,56248826,CDS
Chr7,56265952,56266041,CDS
Chr7,56267463,56267741,CDS
Chr7,23880789,23880896,CDS
Chr7,23880019,23880198,CDS
Chr7,19417592,19418434,CDS
Chr7,19941454,19941540,CDS
Chr7,19945664,19945780,CDS
Chr7,19947336,19947461,CDS
Chr7,19948824,19948925,CDS
Chr7,19951142,19951345,CDS
Chr7,19952526,19952612,CDS
Chr7,19953669,19953773,CDS
Chr7,19954638,19954796,CDS
Chr7,19957948,19958019,CDS
Chr7,19959436,19959606,CDS
Chr7,19959719,19959994,CDS
Chr7,19960373,19960546,CDS
Chr7,19961481,19961585,CDS
Chr7,15315308,15315430,CDS
Chr7,15330117,15330182,CDS
Chr7,15338705,15338773,CDS
Chr7,15342952,15343113,CDS
Chr7,15343988,15344167,CDS
Chr7,15345196,15345348,CDS
Chr7,15345991,15346245,CDS
Chr7,15349861,15351000,CDS
Chr7,15351833,15351928,CDS
Chr7,15354204,15354404,CDS
Chr7,15354673,15354735,CDS
Chr7,15356025,15356540,CDS
Chr7,11998041,11998073,CDS
Chr7,11984665,11984763,CDS
Chr7,39742913,39743074,CDS
Chr7,39618392,39618427,CDS
Chr7,39549952,39550167,CDS
Chr7,5261353,5261505,CDS
Chr7,5263066,5263143,CDS
Chr7,5265006,5265149,CDS
Chr7,5267641,5267838,CDS
Chr7,5275401,5275505,CDS
Chr7,5277805,5277927,CDS
Chr7,5280481,5280588,CDS
Chr7,5281601,5281660,CDS
Chr7,5282609,5282704,CDS
Chr7,5284729,5284797,CDS
Chr7,5285675,5285836,CDS
Chr7,5288520,5288621,CDS
Chr7,701941,702003,CDS
Chr7,758440,758580,CDS
Chr7,759365,759616,CDS
Chr7,761482,761628,CDS
Chr7,850064,850207,CDS
Chr7,41311982,41312074,CDS
Chr7,41318673,41318771,CDS
Chr7,41323099,41323263,CDS
Chr7,41332296,41332430,CDS
Chr7,41333374,41333475,CDS
Chr7,28320393,28320941,CDS
Chr7,7864033,7864101,CDS
Chr7,7975294,7975617,CDS
Chr7,1936282,1936386,CDS
Chr7,1937745,1937828,CDS
Chr7,1938366,1938473,CDS
Chr7,1959389,1959481,CDS
Chr7,1973949,1974158,CDS
Chr7,1975648,1975833,CDS
Chr7,18333607,18333657,CDS
Chr7,18342142,18342228,CDS
Chr7,18347588,18347755,CDS
Chr7,18349172,18349306,CDS
Chr7,18350209,18350358,CDS
Chr7,18351638,18351811,CDS
Chr7,18352196,18352231,CDS
Chr7,18353310,18353426,CDS
Chr7,18354068,18354181,CDS
Chr7,18358595,18358669,CDS
Chr7,18359741,18359806,CDS
Chr7,18361621,18361677,CDS
Chr7,18363048,18363086,CDS
Chr7,18364358,18364504,CDS
Chr7,20413820,20413882,CDS
Chr7,20390716,20391645,CDS
Chr7,30266066,30266374,CDS
Chr7,32987273,32987455,CDS
Chr7,20884494,20884553,CDS
Chr7,20846449,20846571,CDS
Chr7,20843532,20843609,CDS
Chr7,20842317,20842376,CDS
Chr7,20840297,20840506,CDS
Chr7,21021015,21021227,CDS
Chr7,21010330,21010371,CDS
Chr7,22515890,22516450,CDS
Chr7,22455730,22455864,CDS
Chr7,22450085,22450255,CDS
Chr7,16269877,16269927,CDS
Chr7,16355347,16355496,CDS
Chr7,62497205,62497375,CDS
Chr7,62494902,62495060,CDS
Chr7,36973867,36973962,CDS
Chr7,37012420,37012572,CDS
Chr7,20141952,20141993,CDS
Chr7,20183340,20183690,CDS
Chr7,20184755,20185456,CDS
Chr7,1130539,1130718,CDS
Chr7,1235230,1235274,CDS
Chr7,48816265,48816306,CDS
Chr7,48717203,48717280,CDS
Chr7,56406665,56407342,CDS
Chr7,43705263,43705370,CDS
Chr7,43710437,43710511,CDS
Chr7,43712211,43712321,CDS
Chr7,43714088,43714111,CDS
Chr7,43715784,43715855,CDS
Chr7,43720159,43720299,CDS
Chr7,43721271,43721330,CDS
Chr7,43721633,43721707,CDS
Chr7,9417295,9418227,CDS
Chr7,9412683,9412835,CDS
Chr7,44844069,44844134,CDS
Chr7,44893559,44893684,CDS
Chr7,44993971,44994012,CDS
Chr7,17139774,17140010,CDS
Chr7,21135932,21136027,CDS
Chr7,21135674,21135814,CDS
Chr7,53846268,53846345,CDS
Chr7,53857926,53857985,CDS
Chr7,53921497,53921550,CDS
Chr7,3393229,3393612,CDS
Chr7,3394799,3394906,CDS
Chr7,3396432,3396686,CDS
Chr7,3399378,3399557,CDS
Chr7,1568809,1568862,CDS
Chr7,1557328,1557492,CDS
Chr7,1547032,1547103,CDS
Chr7,23263530,23263658,CDS
Chr7,23330849,23330881,CDS
Chr7,3057187,3057279,CDS
Chr7,3137478,3137609,CDS
Chr7,15017608,15017706,CDS
Chr7,15021428,15022783,CDS
Chr7,57111819,57111962,CDS
Chr7,57020267,57020521,CDS
Chr7,3443869,3443982,CDS
Chr7,3434130,3434222,CDS
Chr7,3428876,3429049,CDS
Chr7,3427187,3427369,CDS
Chr7,3426527,3426700,CDS
Chr7,3425697,3425849,CDS
Chr7,3423316,3423468,CDS
Chr7,3422613,3422834,CDS
Chr7,5146050,5146148,CDS
Chr7,5145362,5145463,CDS
Chr7,5142234,5142377,CDS
Chr7,5141847,5141927,CDS
Chr7,5141050,5141178,CDS
Chr7,5140025,5140096,CDS
Chr7,5139025,5139165,CDS
Chr7,5137927,5138070,CDS
Chr7,5136398,5136520,CDS
Chr7,5134021,5134053,CDS
Chr7,21948658,21948702,CDS
Chr7,21835475,21835636,CDS
Chr7,21832714,21832905,CDS
Chr7,248952,249899,CDS
Chr7,10722859,10722915,CDS
Chr7,10801234,10801401,CDS
Chr7,56800522,56800794,CDS
Chr7,56882662,56882706,CDS
Chr7,39667725,39668006,CDS
Chr7,39770941,39770955,CDS
Chr7,39886843,39886878,CDS
Chr7,22275830,22275901,CDS
Chr7,22279444,22279602,CDS
Chr7,46063160,46063321,CDS
Chr7,45952172,45952375,CDS
Chr7,968740,968847,CDS
Chr7,950377,950490,CDS
